鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
士林區,土地,富安段一小段241~270地號,330.93,其他,,,1090323,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4238973,12809,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPRNMLQKMHPFFEA38CA
北投區,房地(土地+建物)+車位,臺北市北投區光明路181~210號,19.21,其他,,,1090203,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000520,183.11,3,2,2,有,有,35500000,193873,塔式車位,5.64,0,,RPTOMLRKMHPFFEA78CA
士林區,車位,臺北市士林區士商路121~150號,10.25,住,,,1090401,土地0建物0車位2,,,其他,,,,67.75,0,0,0,有,有,6900000,,坡道平面,67.74,6900000,親友、員工或其他特殊關係間之交易。;,RPSOMLLLMHPFFEA18CA
士林區,土地,華岡段四小段451~480地號,152.65,其他,,,1090323,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,502500,3292,,0.0,0,包含公共設施保留地之交易。;,RPTPMLSLMHPFFEA09CA
士林區,房地(土地+建物),臺北市士林區中山北路七段22巷1~30號,53.6,住,,,1090305,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670109,160.34,4,2,2,有,無,25000000,155919,,0.0,0,含增建或未登記建物。;,RPVNMLTLMHPFFEA56CA
北投區,房地(土地+建物)+車位,臺北市北投區尊賢街242巷1~30號,38.5,住,,,1090331,土地1建物1車位1,一層，平台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0650830,114.71,1,1,1,有,無,18000000,156917,一樓平面,0.0,0,,RPRNMLKMMHPFFEA97CA
北投區,房地(土地+建物)+車位,臺北市北投區三合街一段117巷38弄1~30號,41.18,住,,,1090307,土地1建物1車位1,四層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070614,250.89999999999998,3,2,2,有,有,46660000,207533,坡道平面,39.56,2800000,,RPTNMLLKNHPFFEA18CA
北投區,房地(土地+建物)+車位,臺北市北投區三合街一段117巷31~60號,31.91,住,,,1090212,土地1建物1車位1,一層,九層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1070614,174.31,0,1,1,有,有,41310000,284304,坡道平面,39.56,3000000,,RPWNMLLKNHPFFEA48CA
北投區,房地(土地+建物),臺北市北投區尊賢街218巷1~30號,15.38,住,,,1090326,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740507,54.98,3,2,2,有,無,6500000,118225,,0.0,0,,RPQPMLLKNHPFFEA08CA
大安區,房地(土地+建物)+車位,臺北市大安區忠孝東路三段217巷5弄1~30號,46.33,住,,,1081219,土地1建物1車位1,二層，陽台,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0610705,187.3,4,2,3,有,有,18800000,100374,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。;二親等間買賣,RPPNMLOKMHPFFFA08CA
大安區,車位,臺北市大安區安和路二段61~90號,1.34,住,,,1090401,土地0建物0車位2,地下二層,二十五層,其他,停車空間,鋼筋混凝土造,0780810,39.63,0,0,0,有,有,5000000,,坡道平面,39.64,5000000,,RPOOMLOKMHPFFFA08CA
士林區,房地(土地+建物)+車位,臺北市士林區大南路331~360號,22.38,工,,,1090331,土地1建物1車位1,十三層,十五層,廠辦,見其他登記事項,鋼筋混凝土造,0961108,156.94,3,2,2,有,有,26000000,165668,坡道平面,29.08,0,,RPVOMLQJNHPFFEA88CA
大安區,建物,臺北市大安區信義路三段99巷1~30號,0.0,,,,1090330,土地0建物3車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0571218,13.91,0,0,0,無,無,50000,3595,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSNMLQKMHPFFFA58CA
大安區,建物,臺北市大安區信義路三段99巷1~30號,0.0,,,,1090330,土地0建物3車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0571218,13.91,0,0,0,無,無,50000,3595,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPUNMLQKMHPFFFA78CA
大安區,房地(土地+建物),臺北市大安區溫州街16巷1~30號,31.96,住,,,1090306,土地1建物1車位0,一層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0720701,124.02,3,2,2,有,有,30000000,241896,,0.0,0,,RPTOMLRKMHPFFFA88CA
大安區,房地(土地+建物),臺北市大安區敦化南路二段172巷1~30號,25.01,住,,,1090228,土地1建物1車位0,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1080702,138.18,0,0,0,無,有,50580000,366044,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSNMLRJNHPFFFA68CA
大安區,車位,臺北市大安區敦化南路二段172巷1~30號,0.0,,,,1090228,土地0建物0車位1,,,其他,,,,30.96,0,0,0,有,有,3180000,,其他,30.96,3180000,親友、員工或其他特殊關係間之交易。;,RPWNMLRJNHPFFFA09CA
大安區,房地(土地+建物),臺北市大安區瑞安街120巷3弄1~30號,35.5,住,,,1090310,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,,83.1,3,2,2,有,無,21000000,252708,,0.0,0,,RPPNMLLKNHPFFFA87CA
文山區,房地(土地+建物),臺北市文山區萬安街61~90號,42.0,住,,,1090219,土地3建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0720728,96.77000000000001,2,2,1,有,有,11700000,120905,,0.0,0,含增建或未登記建物。,RPTNMLQKMHPFFAA28DA
中正區,房地(土地+建物),臺北市中正區和平西路二段70巷1弄1~30號,30.75,住,,,1090308,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,80.71,3,2,1,有,無,13500000,167266,,0.0,0,含增建或未登記建物。,RPTOMLKLMHPFFAA87DA
大同區,房地(土地+建物),臺北市大同區哈密街61~90號,280.78,住,,,1090305,土地1建物1車位0,全,二層,透天厝,,加強磚造,,286.79,2,1,1,有,無,46790905,163154,,0.0,0,親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;,RPSPMLNKMHPFFBA18DA
萬華區,房地(土地+建物),臺北市萬華區武成街101巷1~30號,82.0,住,,,1090119,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,,72.24,4,3,2,有,無,22000000,304540,,0.0,0,含增建或未登記建物。兩人共有。,RPTOMLOLMHPFFBA38DA
內湖區,房地(土地+建物),臺北市內湖區行善路25巷一弄1~30號,48.27,住,,,1090311,土地1建物1車位0,九層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870506,127.78999999999999,3,2,2,有,有,11000000,86079,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPOQMLNKMHPFFCA97DA
內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段331~360號,76.16,住,,,1090303,土地1建物1車位2,九層，十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840224,351.16999999999996,4,3,3,有,有,50000000,142381,坡道平面,0.0,5000000,含增建或未登記建物。;,RPXOMLRKMHPFFCA09DA
內湖區,房地(土地+建物),臺北市內湖區內湖路一段285巷65弄31~60號,18.81,住,,,1090228,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740902,77.25,3,2,1,有,無,12500000,161812,,0.0,0,,RPQRMLKLMHPFFCA08DA
松山區,房地(土地+建物),臺北市松山區南京東路五段250巷1~30號,19.65,住,,,1090211,土地2建物1車位0,三層，陽台,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,78.45,3,1,1,有,無,15000000,191205,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPWOMLOKMHPFFDA78DA
松山區,房地(土地+建物),臺北市松山區健康路20巷1~30號,10.83,住,,,1090303,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0740620,49.629999999999995,2,2,1,有,有,14500000,292162,,0.0,0,含增建或未登記建物。,RPWPMLMLMHPFFDA78DA
士林區,土地,翠山段一小段181~210地號,203.75,其他,,,1081023,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,489000,2400,,0.0,0,,RPWNMLNKMHPFFEA68DA
北投區,車位,臺北市北投區豐年路一段31~60號,0.16,住,,,1090321,土地0建物0車位1,,,其他,,,,41.67,0,0,0,有,有,2500000,,坡道平面,0.0,2500000,單獨車位交易。;,RPXPMLNKMHPFFEA98DA
士林區,房地(土地+建物)+車位,臺北市士林區士商路121~150號,33.34,住,,,1090317,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930504,200.64,3,2,2,有,有,36200000,235478,坡道平面,59.65,3000000,含增建或未登記建物。,RPVOMLKLMHPFFEA48DA
大安區,房地(土地+建物),臺北市大安區臥龍街241~270號,24.77,住,,,1090218,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750830,96.25,4,0,4,有,無,14050000,145974,,0.0,0,含增建或未登記建物。;,RPPOMLRKMHPFFFA58DA
大安區,房地(土地+建物)+車位,臺北市大安區浦城街6巷1~30號,35.29,住,,,1090305,土地1建物1車位1,二層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0961219,121.56,3,2,2,有,有,33660000,276900,一樓平面,0.0,0,含增建或未登記建物。,RPTOMLOLMHPFFFA78DA
大安區,房地(土地+建物),臺北市大安區通化街19巷31~60號,23.93,住,,,1090312,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0730612,120.66,3,2,2,有,無,26500000,219625,,0.0,0,含增建或未登記建物。,RPQOMLRLMHPFFFA78DA
大安區,房地(土地+建物)+車位,臺北市大安區金山南路二段211~240號,33.15,住,,,1090310,土地1建物1車位1,四層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0891201,190.95,4,2,2,有,有,48800000,255564,塔式車位,0.0,2000000,含增建或未登記建物。,RPVOMLKLMHPFFFA58DA
大安區,房地(土地+建物),臺北市大安區光復南路692巷1~30號,18.75,商,,,1090302,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0630923,54.6,0,2,1,有,無,9600000,175824,,0.0,0,含增建或未登記建物。,RPPNMLMLMHPFFFA08DA
大安區,房地(土地+建物)+車位,臺北市大安區臥龍街301~330號,33.05,住,,,1090314,土地2建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990513,202.25,3,2,2,有,有,39900000,240638,坡道平面,46.82,2500000,,RPRNMLMLMHPFFFA28DA
北投區,房地(土地+建物)+車位,臺北市北投區中央北路三段182巷1~30號,87.81,住,,,1090320,土地1建物1車位2,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1030423,346.25,3,2,4,有,無,30800000,88953,坡道平面,57.56,0,含增建或未登記建物。,RPQNMLLLMHPFFEA97DA
北投區,房地(土地+建物),臺北市北投區東陽街451~480號,111.0,住,,,1090222,土地1建物3車位0,一層，騎樓,三層,公寓(5樓含以下無電梯),住商用,加強磚造,0600719,233.52,9,2,4,有,無,46000000,196985,,0.0,0,含增建或未登記建物。,RPXPMLMLMHPFFEA98DA
士林區,房地(土地+建物),臺北市士林區葫蘆街70巷1~30號,28.5,住,,,1090406,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670117,91.86,3,2,1,有,無,5000000,54431,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTOMLQKMHPFFEA78DA
士林區,房地(土地+建物)+車位,臺北市士林區天母東路31~60號,20.94,商,,,1090318,土地1建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0751017,224.35,5,2,2,有,有,38000000,187889,坡道平面,38.07,3000000,,RPOPMLRKMHPFFEA48DA
信義區,房地(土地+建物),臺北市信義區信義路五段91~120號,8.35,其他,,,1090302,土地1建物1車位0,五層,十九層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0980702,51.21000000000001,1,1,1,有,有,13500000,263672,,0.0,0,含增建或未登記建物。,RPVPMLMLMHPFFDA68DA
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段180巷70弄1~30號,28.98,住,,,1090306,土地1建物1車位1,七層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1071226,193.47000000000003,3,2,2,有,有,35100000,218119,坡道平面,44.01,2500000,,RPRNMLQLMHPFFCA38DA
中山區,房地(土地+建物),臺北市中山區中山北路一段33巷1~30號,8.96,商,,,1090318,土地2建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0661028,49.34,0,0,0,無,有,4100000,83097,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPUOMLRKMHPFFCA78DA
信義區,房地(土地+建物),臺北市信義區信義路五段150巷451~480號,6.53,住,,,1090322,土地1建物1車位0,六層,十層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830715,23.69,1,0,1,有,有,4850000,204728,,0.0,0,含增建或未登記建物。;,RPUOMLRKMHPFFDA88DA
信義區,房地(土地+建物)+車位,臺北市信義區忠孝東路五段743巷21弄1~30號,14.45,住,,,1090303,土地1建物1車位1,二層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040821,107.65,2,1,1,有,有,21120000,279463,坡道平面,41.38,2600000,,RPXOMLRKMHPFFDA56DA
中山區,房地(土地+建物),臺北市中山區松江路1~30號,9.68,商,,,1090221,土地1建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0750218,107.59,3,2,2,有,有,16880000,156892,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTPMLLLMHPFFCA28DA
中山區,房地(土地+建物),臺北市中山區德惠街31~60號,6.19,商,,,1090227,土地1建物1車位0,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0660606,49.66,2,2,1,有,有,8880000,178816,,0.0,0,含增建或未登記建物。;,RPRPMLRKMHPFFCA58DA
文山區,房地(土地+建物),臺北市文山區羅斯福路五段79巷1~30號,35.02,商,,,1090310,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1030616,125.84,2,2,2,有,無,21500000,170852,,0.0,0,,RPWNMLKMMHPFFAA18DA
大同區,房地(土地+建物),臺北市大同區重慶北路三段136巷1~30號,21.75,住,,,1090312,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670201,118.53,1,2,1,有,無,15000000,126550,,0.0,0,含增建或未登記建物。,RPRNMLKMMHPFFBA77DA
文山區,房地(土地+建物),臺北市文山區興隆路四段52巷1~30號,18.55,住,,,1090118,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710522,80.39,2,2,1,有,無,9700000,120662,,0.0,0,含增建或未登記建物。,RPPNMLQLMHPFFAA97DA
大安區,房地(土地+建物),臺北市大安區復興南路一段61~90號,21.96,商,,,1090227,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,104.62,3,2,1,有,無,20880000,199579,,0.0,0,,RPTNMLMLMHPFFFA38CA
大安區,房地(土地+建物)+車位,臺北市大安區仁愛路三段24巷1~30號,61.51,住,,,1090312,土地1建物1車位1,七層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0770223,209.35,3,2,2,有,有,28000000,133741,坡道平面,49.18,0,親友、員工或其他特殊關係間之交易。;,RPPNMLRKMHPFFFA38CA
大安區,建物,臺北市大安區信義路三段99巷1~30號,0.0,,,,1090330,土地0建物3車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0571218,13.91,0,0,0,無,無,50000,3595,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTNMLQKMHPFFFA68CA
北投區,房地(土地+建物),臺北市北投區中央北路二段91~120號,26.25,住,,,1090314,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0641001,102.42,3,2,1,有,無,10000000,97637,,0.0,0,,RPUPMLRJNHPFFEA98CA
大安區,房地(土地+建物)+車位,臺北市大安區臥龍街301~330號,19.98,住,,,1090223,土地2建物1車位1,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990513,140.2,2,2,1,有,有,23280000,166049,坡道平面,46.0,0,,RPQNMLPKMHPFFFA28CA
大安區,房地(土地+建物),臺北市大安區忠孝東路三段248巷7弄1~30號,35.18,住,,,1090227,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710313,121.91,3,2,1,有,無,26000000,213272,,0.0,0,含增建或未登記建物。;,RPPOMLPKMHPFFFA28CA
北投區,房地(土地+建物)+車位,臺北市北投區崇仁路一段151~180號,34.59,住,,,1090306,土地1建物1車位2,十二層，電梯樓梯間,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870729,203.2,3,2,2,有,有,23000000,113189,坡道平面,58.88,0,法定車位計價貳佰貳拾萬元一座車位,RPPNMLOKNHPFFEA08CA
北投區,房地(土地+建物),臺北市北投區泉源路31~60號,9.98,住,,,1090320,土地2建物1車位0,三層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0710226,57.56,1,1,1,有,有,4150000,72099,,0.0,0,含增建或未登記建物。;陽台外推,RPOOMLNLMHPFFEA97CA
士林區,土地,溪洲段二小段421~450地號,67.17,住,,,1090330,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3149600,46890,,0.0,0,,RPVOMLSLMHPFFEA56CA
北投區,房地(土地+建物),臺北市北投區泉源路31~60號,46.18,住,,,1090218,土地2建物3車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0710226,266.4,4,3,3,有,無,16000000,60060,,0.0,0,,RPXNMLRKMHPFFEA09CA
北投區,房地(土地+建物),臺北市北投區大同街125巷43弄1~30號,36.5,住,,,1090220,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680630,98.22,3,2,1,有,無,12100000,123193,,0.0,0,含增建或未登記建物。;,RPSNMLQKMHPFFEA48CA
士林區,房地(土地+建物),臺北市士林區承德路四段33巷1~30號,40.29,住,,,1090312,土地1建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880831,122.34,3,2,2,有,無,8900000,72748,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPUNMLQKMHPFFEA68CA
士林區,房地(土地+建物),臺北市士林區後港街31~60號,53.52,住,,,1090214,土地1建物2車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0660316,256.97,5,3,3,有,有,37500000,145931,,0.0,0,含增建或未登記建物。;,RPUOMLQKMHPFFEA78CA
北投區,土地,八仙段一小段31~60地號,1326.49,農,,,1090408,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,65205238,49156,,0.0,0,,RPWOMLQKMHPFFEA98CA
北投區,房地(土地+建物),臺北市北投區大度路三段301巷31~60號,33.25,住,,,1090310,土地3建物1車位0,二層,二層,公寓(5樓含以下無電梯),住家用,加強磚造,0580701,50.3,1,1,1,有,無,7650000,152087,,0.0,0,含增建或未登記建物。;,RPQQMLOKMHPFFEA38CA
士林區,房地(土地+建物),臺北市士林區德行東路331巷54弄1~30號,26.68,住,,,1090310,土地3建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,壁式預鑄鋼筋混凝土造,0680716,99.79,3,2,1,有,無,20600000,206434,,0.0,0,含增建或未登記建物。;,RPQNMLPKMHPFFEA18CA
北投區,房地(土地+建物),臺北市北投區永興路二段33巷17弄1~30號,38.5,住,,,1081002,土地1建物1車位0,一層,二層,公寓(5樓含以下無電梯),住家用,加強磚造,0600930,54.0,2,2,1,有,無,8700000,161111,,0.0,0,含增建或未登記建物。;,RPTOMLPKMHPFFEA58CA
信義區,房地(土地+建物),臺北市信義區吳興街600巷31~60號,9.77,住,,,1090301,土地1建物1車位0,地下一層,七層,套房(1房1廳1衛),見使用執照,鋼筋混凝土造,0841030,43.33,1,1,1,有,有,4150000,95777,,0.0,0,,RPOQMLRJNHPFFDA38CA
南港區,土地,中南段二小段271~300地號,380.0,其他,,,1080218,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14600000,38421,,0.0,0,包含公共設施保留地之交易。;,RPWPMLPJNHPFFDA88CA
松山區,土地,寶清段二小段211~240地號,24.0,商,,,1090325,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,33271680,1386320,,0.0,0,向政府機關承購之案件。;,RPUNMLLJNHPFFDA08CA
南港區,房地(土地+建物),臺北市南港區昆陽街171巷2弄1~30號,31.53,住,,,1090312,土地1建物1車位0,一層，平台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,77.07,3,2,2,有,無,14200000,184248,,0.0,0,,RPSOMLOJNHPFFDA28CA
松山區,房地(土地+建物),臺北市松山區健康路241~270號,59.75,住,,,1090314,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0560426,168.01,4,2,2,有,無,24680000,146896,,0.0,0,頂樓加蓋。權利人共2位。,RPXNMLMLMHPFFDA58CA
信義區,房地(土地+建物)+車位,臺北市信義區永吉路361~390號,27.08,商,,,1090311,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060905,229.64,4,2,2,有,有,63300000,303710,坡道平面,33.4,3700000,,RPOOMLPKMHPFFDA97CA
中山區,房地(土地+建物)+車位,臺北市中山區植福路286巷1~30號,49.21,其他,,,1090213,土地1建物1車位3,二十二層,四十二層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1031229,471.46,0,0,0,無,有,200000000,528008,坡道平面,113.7,11100000,,RPUPMLNKNHPFFCA48CA
內湖區,房地(土地+建物)+車位,臺北市內湖區大湖街166巷1~30號,146.0,住,,,1090219,土地2建物1車位2,全,三層,透天厝,住家用,見其他登記事項,0780412,317.73,5,3,4,有,無,23000000,72389,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。;本案買賣標的為持分1/2,RPQQMLNKNHPFFCA18CA
信義區,土地,永春段二小段121~150地號,23.0,住,,,1090321,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11400000,495652,,0.0,0,,RPXNMLRKMHPFFDA98CA
松山區,土地,寶清段五小段211~240地號,49.56,其他,,,1090327,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4894900,98767,,0.0,0,包含公共設施保留地之交易。;,RPVOMLPKMHPFFDA68CA
信義區,土地,吳興段二小段421~450地號,9.76,其他,,,1090327,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,208000,21311,,0.0,0,,RPWOMLPKMHPFFDA78CA
信義區,房地(土地+建物)+車位,臺北市信義區吳興街320巷31~60號,34.68,住,,,1080929,土地1建物1車位1,一層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0791113,231.36999999999998,3,2,2,有,無,31890000,137837,升降平面,0.0,0,含增建或未登記建物。;,RPOPMLPKMHPFFDA08CA
信義區,房地(土地+建物)+車位,臺北市信義區松仁路308巷91~120號,10.5,住,,,1090323,土地1建物1車位1,七層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1030418,58.26,1,1,1,有,有,14060000,241332,塔式車位,0.0,0,,RPRPMLPKMHPFFDA38CA
松山區,房地(土地+建物),臺北市松山區民生東路三段91~120號,18.82,商,,,1090314,土地1建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0730626,132.92,3,2,2,有,有,26300000,197863,,0.0,0,含增建或未登記建物。;,RPVNMLPKMHPFFDA58CA
松山區,房地(土地+建物)+車位,臺北市松山區寶清街101巷31~60號,24.09,住,,,1090308,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1060821,103.84,2,2,1,有,有,20500000,197419,塔式車位,12.38,0,,RPWNMLPKMHPFFDA68CA
中山區,房地(土地+建物)+車位,臺北市中山區民生東路二段147巷12弄1~30號,38.07,住,,,1090219,土地1建物1車位1,二層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0881209,200.85,4,2,2,有,有,37990000,189146,升降平面,0.0,0,含增建或未登記建物。;,RPSSMLKMMHPFFCA38CA
內湖區,車位,臺北市內湖區新豐街151~180號,0.0,,,,1090323,土地0建物0車位1,,,其他,,,,39.27,0,0,0,有,有,2200000,,坡道平面,0.0,2200000,親友、員工或其他特殊關係間之交易。;,RPUPMLOLMHPFFCA58CA
內湖區,車位,臺北市內湖區新豐街151~180號,0.0,,,,1090323,土地0建物0車位1,,,其他,,,,39.27,0,0,0,有,無,2200000,,坡道平面,0.0,2200000,親友、員工或其他特殊關係間之交易。;單獨車位交易。;,RPVPMLOLMHPFFCA68CA
中山區,房地(土地+建物)+車位,臺北市中山區建國北路二段1~30號,10.2,住,,,1090308,土地2建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0950713,127.84,1,2,1,有,有,20300000,158792,坡道平面,39.18,0,含增建或未登記建物。;,RPWOMLNLMHPFFCA58CA
內湖區,房地(土地+建物)+車位,臺北市內湖區環山路一段31~60號,66.52,工,,,1090311,土地1建物1車位2,十三層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0960621,295.45,4,2,3,有,有,51000000,172618,坡道平面,0.0,0,,RPSPMLNLMHPFFCA28CA
內湖區,房地(土地+建物)+車位,臺北市內湖區文湖街31~60號,68.08,工,,,1090217,土地1建物1車位3,十層,十四層,其他,見其他登記事項,鋼筋混凝土造,1050608,389.28,0,0,0,無,有,57100000,190761,坡道平面,118.26,5400000,,RPSQMLLLMHPFFCA18CA
內湖區,房地(土地+建物)+車位,臺北市內湖區文湖街31~60號,67.9,工,,,1090217,土地1建物1車位2,十層,十四層,其他,見其他登記事項,鋼筋混凝土造,1050608,350.53999999999996,0,0,0,無,有,53900000,185131,坡道平面,78.84,3600000,,RPUQMLLLMHPFFCA38CA
中山區,房地(土地+建物),臺北市中山區林森北路391~420號,8.03,商,,,1090221,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0710531,93.38,3,0,3,有,有,11500000,123153,,0.0,0,,RPSQMLKLMHPFFCA08CA
內湖區,土地,潭美段一小段661~690地號,16.07,其他,,,1090331,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1458000,90728,,0.0,0,親友、員工或其他特殊關係間之交易。;持分土地，管理不易，遷居南部,RPTOMLKLMHPFFCA97CA
