鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
南屯區,房地(土地+建物)+車位,臺中市南屯區公益路二段331~360號,10.46,住,,,1090312,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0930209,122.19,3,2,2,有,有,9900000,81021,坡道平面,0.0,0,,RPVQMLKLMHPFFCB48CA
西屯區,房地(土地+建物),臺中市西屯區大弘二街1~30號,25.44,住,,,1090301,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750317,95.66000000000001,2,2,2,有,無,5080000,53105,,0.0,0,含增建或未登記建物。登記所有權人共兩人,RPUOMLLLMHPFFCB28CA
西屯區,房地(土地+建物)+車位,臺中市西屯區逢甲路151~180號,5.88,住,,,1090323,土地1建物1車位1,四層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0821221,58.69,1,1,1,有,有,3280000,55887,升降機械,0.0,0,,RPXOMLLLMHPFFCB58CA
南屯區,房地(土地+建物)+車位,臺中市南屯區五權西路二段811~840號,33.22,住,,,1090225,土地2建物1車位2,十八層,二十層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070625,233.73000000000002,3,2,2,有,有,22160000,110814,坡道平面,65.34,3500000,,RPSQMLLLMHPFFCB28CA
西屯區,房地(土地+建物)+車位,臺中市西屯區福上巷121~150號,30.56,住,,,1090319,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960320,185.45999999999998,3,1,2,有,有,9500000,51224,坡道平面,0.0,0,,RPQNMLMLMHPFFCB87CA
西屯區,房地(土地+建物),臺中市西屯區河南路二段301巷1~30號,2.81,商,,,1090326,土地2建物1車位0,四層,十層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0811120,25.81,1,1,1,有,無,1200000,46494,,0.0,0,,RPXPMLMLMHPFFCB78CA
西屯區,土地,西屯段1111~1140地號,11.27,住,,,1090119,土地41建物0車位0,,,其他,,,,0.0,0,0,0,有,無,511200,45359,,0.0,0,共有人之間持分買賣含道路之交易因有不定期租賃關係存在故不點交代辦繼承費用增值稅仲介費地上物拆遷補償費皆由買方負擔.,RPRTMLMLMHPFFCB58CA
西屯區,房地(土地+建物)+車位,臺中市西屯區青海南街31~60號,11.87,商,,,1090322,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071126,121.72,2,1,1,有,有,9450000,82254,坡道平面,27.5,1700000,,RPSNMLNLMHPFFCB18CA
西屯區,房地(土地+建物)+車位,臺中市西屯區青海南街31~60號,11.05,商,,,1090321,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071126,116.77000000000001,2,1,1,有,有,9400000,86255,坡道平面,27.5,1700000,,RPTNMLNLMHPFFCB28CA
西屯區,房地(土地+建物),臺中市西屯區重慶路102巷1~30號,29.8,住,,,1090301,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680714,93.08,2,1,1,有,無,4440000,47701,,0.0,0,,RPXOMLNLMHPFFCB78CA
