鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
鹽埕區,房地(土地+建物),高雄市鹽埕區建國四路151~180號,14.35,商,,,1090327,土地1建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070830,171.69,3,2,2,有,有,11940000,69544,,0.0,0,,RPUNMLOKMHPFFAE48CA
鼓山區,房地(土地+建物),高雄市鼓山區鼓山一路161巷50弄31~60號,41.29,住,,,1090304,土地3建物4車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720321,95.42,3,2,2,有,無,2200000,23056,,0.0,0,,RPXNMLOKMHPFFAE78CA
前金區,車位,高雄市前金區光明街1~30號,0.57,商,,,1090320,土地0建物0車位1,,,其他,,,,8.24,0,0,0,有,有,1250000,,坡道機械,8.23,0,單獨車位交易。;,RPQNMLKLMHPFFAE77CA
前金區,房地(土地+建物)+車位,高雄市前金區光明街1~30號,7.42,商,,,1090320,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080715,103.57,2,2,2,有,有,10820000,104470,坡道機械,0.0,0,,RPUNMLLLMHPFFAE28CA
鼓山區,房地(土地+建物),高雄市鼓山區正德路121~150號,29.47,住,,,1090317,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800611,85.42999999999999,4,2,2,有,無,2700000,31605,,0.0,0,,RPXNMLLLMHPFFAE58CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術南二路31~60號,11.12,住,,,1090307,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971021,85.44,2,1,1,有,有,5700000,66713,坡道機械,7.13,0,,RPPNMLNLMHPFFAE97CA
鹽埕區,房地(土地+建物),高雄市鹽埕區新樂街241~270號,29.55,住,,,1090326,土地2建物1車位0,一層，騎樓,五層,店面(店鋪),,鋼筋混凝土造,0680811,87.34,2,1,1,有,無,7500000,85871,,0.0,0,,RPTNMLSLMHPFFAE88CA
鹽埕區,房地(土地+建物),高雄市鹽埕區新樂街274巷1~30號,29.55,住,,,1090326,土地2建物1車位0,一層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0680811,85.77,3,2,1,有,無,5500000,64125,,0.0,0,,SPTNMLSLMHPFFAE98CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術北三路211~240號,16.78,住,,,1090318,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970425,124.94,3,2,2,有,有,9000000,70202,坡道機械,6.71,700000,,RPQNMLTLMHPFFAE68CA
鼓山區,房地(土地+建物),高雄市鼓山區美術北一街31~60號,9.61,商,,,1090310,土地1建物1車位0,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941027,90.9,2,2,1,有,有,6000000,66007,,0.0,0,含裝潢,RPUNMLOJNHPFFAE48CA
新興區,房地(土地+建物)+車位,高雄市新興區林森一路31~60號,21.44,商,,,1090229,土地2建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970930,256.57,4,2,2,有,有,14298888,55731,坡道平面,33.39,0,,RPSOMLNKMHPFFBE38CA
苓雅區,房地(土地+建物),高雄市苓雅區建軍路151~180號,59.96,住,,,1090305,土地1建物1車位0,一層，二層，騎樓,二層,店面(店鋪),,加強磚造,0660105,77.08,0,5,2,有,無,6700000,86923,,0.0,0,含增建或未登記建物。,RPRPMLNKMHPFFBE38CA
苓雅區,房地(土地+建物),高雄市苓雅區福德三路31~60號,17.59,住,,,1090314,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),,鋼筋混凝土造,0670914,77.06,4,2,2,有,無,3670000,47625,,0.0,0,,RPVNMLOKMHPFFBE68CA
苓雅區,房地(土地+建物),高雄市苓雅區建民路339巷1~30號,58.0,商,,,1090304,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0700228,153.26,4,2,3,有,無,8500000,55461,,0.0,0,含增建或未登記建物。,RPPOMLOKMHPFFBE18CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區凱旋一路31~60號,27.5,住,,,1090223,土地1建物1車位2,十一層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080903,268.13,3,2,2,有,有,20350000,76842,坡道平面,39.74,2800000,含裝潢,RPTNMLQKMHPFFBE68CA
苓雅區,房地(土地+建物),高雄市苓雅區文昌路57巷1~30號,31.21,住,,,1090323,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0690421,78.37,3,2,2,有,無,3200000,40832,,0.0,0,含增建或未登記建物。,RPUPMLQKMHPFFBE98CA
新興區,房地(土地+建物),高雄市新興區林森一路241~270號,4.89,商,,,1090316,土地2建物1車位0,五層,十層,套房(1房1廳1衛),,鋼筋混凝土造,0670315,71.04,1,1,1,有,有,2950000,41526,,0.0,0,,RPTOMLRKMHPFFBE88CA
新興區,房地(土地+建物),高雄市新興區林森一路241~270號,3.53,商,,,1090316,土地2建物1車位0,五層,十層,套房(1房1廳1衛),,鋼筋混凝土造,0670315,55.63,1,1,1,有,有,2310000,41524,,0.0,0,,SPTOMLRKMHPFFBE98CA
苓雅區,房地(土地+建物),高雄市苓雅區文橫二路127巷31~60號,81.0,商,,,1090313,土地2建物1車位0,全,三層,透天厝,,鋼筋混凝土加強磚造,0540825,113.91,3,2,2,有,無,11100000,97445,,0.0,0,,RPWOMLRKMHPFFBE56CA
苓雅區,房地(土地+建物),高雄市苓雅區四維四路181~210號,26.55,商,,,1090307,土地2建物1車位0,三層,十二層,辦公商業大樓,,鋼筋混凝土造,0790117,320.83,0,0,0,無,有,11000000,34286,,0.0,0,,RPPOMLKLMHPFFBE87CA
苓雅區,車位,高雄市苓雅區英義街121巷1~30號,4.98,住,,,1090406,土地0建物0車位1,地下層,十一層,其他,,鋼筋混凝土造,0780512,25.15,0,0,0,有,無,900000,,坡道平面,25.15,900000,,RPUNMLMLMHPFFBE48CA
苓雅區,房地(土地+建物),高雄市苓雅區建民路1~30號,6.11,商,,,1090305,土地1建物1車位0,五層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960314,127.0,3,2,2,有,有,7880000,62047,,0.0,0,,RPRPMLNLMHPFFBE48CA
苓雅區,房地(土地+建物),高雄市苓雅區建國一路200巷1弄1~30號,27.04,商,,,1090309,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0660622,57.63,3,2,2,有,無,5500000,95436,,0.0,0,急買急賣。;,RPPNMLSLMHPFFBE58CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區安溪路31~60號,17.5,住,,,1090320,土地1建物1車位1,十層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080124,131.37,2,2,2,有,有,8060000,71150,坡道平面,36.36,1300000,,RPQNMLMJNHPFFBE97CA
新興區,房地(土地+建物)+車位,高雄市新興區七賢二路31~60號,10.15,商,,,1090302,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060424,177.13,2,2,2,有,有,12580000,71021,坡道平面,37.25,0,,RPVNMLSJNHPFFBE09CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區青年二路61~90號,11.01,商,,,1090118,土地1建物1車位1,一層，騎樓，夾層,十五層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0981005,146.13,0,0,0,無,有,20000000,136864,坡道平面,16.7,0,含增建或未登記建物。;,RPUNMLMKNHPFFBE48CA
小港區,房地(土地+建物),高雄市小港區孔宅五街1~30號,89.96,住,,,1090102,土地2建物1車位0,全,三層,透天厝,見其它登記事項,見其它登記事項,1080920,165.74,4,2,3,有,無,13030000,78617,,0.0,0,,RPTNMLNKMHPFFCE48CA
前鎮區,土地,仁愛段151~180地號,112.0,住,,,1090330,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3655680,32640,,0.0,0,向政府機關承購之案件。;,RPXNMLNKMHPFFCE88CA
前鎮區,房地(土地+建物),高雄市前鎮區精忠街162巷6弄1~30號,28.6,住,,,1090213,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0680226,81.77000000000001,3,2,2,有,無,2650000,32408,,0.0,0,,RPUOMLOKMHPFFCE78CA
前鎮區,房地(土地+建物),高雄市前鎮區瑞隆路422巷1~30號,52.0,商,,,1090306,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0600901,75.49,4,2,3,有,無,7300000,96702,,0.0,0,含增建或未登記建物。;,RPVOMLOKMHPFFCE88CA
前鎮區,房地(土地+建物),高雄市前鎮區一心二路1~30號,40.36,商,,,1090309,土地1建物2車位0,十一層,十六層,辦公商業大樓,商業用,鋼筋混凝土造,0800914,465.91999999999996,0,0,0,無,有,13088000,28091,,0.0,0,,RPTNMLQKMHPFFCE78CA
小港區,土地,鳳林段1441~1470地號,148.78,其他,,,1090323,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,660825,4442,,0.0,0,,RPWNMLQKMHPFFCE09CA
前鎮區,房地(土地+建物),高雄市前鎮區復興三路121~150號,6.43,商,,,1090320,土地4建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0791130,44.91,1,0,1,有,有,2400000,53440,,0.0,0,,RPVNMLKLMHPFFCE48CA
前鎮區,房地(土地+建物),高雄市前鎮區長江街61~90號,25.88,住,,,1090323,土地1建物1車位0,十三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841229,165.67000000000002,4,2,2,有,有,6500000,39235,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPXNMLKLMHPFFCE68CA
小港區,土地,宏明段541~570地號,129.76,商,,,1090116,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8800000,67818,,0.0,0,,RPROMLKLMHPFFCE18CA
小港區,房地(土地+建物)+車位,高雄市小港區廈莊六街61~90號,15.2,商,,,1090325,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1041002,164.74,3,2,2,有,無,6500000,39456,坡道平面,31.94,0,,RPSNMLLLMHPFFCE28CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區復興三路241~270號,21.76,住,,,1090316,土地2建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1020129,185.18,3,2,2,有,有,13000000,76336,坡道平面,34.53,1500000,,RPTOMLMLMHPFFCE58CA
三民區,房地(土地+建物),高雄市三民區中華二路361~390號,14.55,住,,,1090219,土地1建物1車位0,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831102,147.7,3,2,2,有,有,6350000,42993,,0.0,0,,RPSOMLNKMHPFFDE58CA
三民區,房地(土地+建物)+車位,高雄市三民區鼎祥街1~30號,16.69,住,,,1090325,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880809,209.41,4,2,2,有,有,10000000,47753,坡道平面,30.12,0,,RPUPMLOKMHPFFDE98CA
三民區,房地(土地+建物),高雄市三民區鼎新路61~90號,14.33,住,,,1090311,土地1建物1車位0,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930804,93.10000000000001,2,1,1,有,有,4580000,49194,,0.0,0,,RPVPMLOKMHPFFDE09CA
三民區,房地(土地+建物)+車位,高雄市三民區愛國路151~180號,15.13,商,,,1090304,土地1建物1車位1,四層,十九層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1080801,151.26999999999998,3,2,2,有,有,9400000,62651,坡道機械,18.47,1080000,附裝潢及冷氣,RPTNMLPKMHPFFDE78CA
三民區,房地(土地+建物)+車位,高雄市三民區愛國路151~180號,13.86,商,,,1090312,土地1建物1車位1,十三層,十九層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1080801,138.57,3,2,2,有,有,9200000,67610,坡道機械,18.47,1080000,附裝潢及冷氣,RPUNMLPKMHPFFDE88CA
三民區,房地(土地+建物),高雄市三民區寶龍里建德路204巷31~60號,50.0,商,,,1090321,土地2建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,0830718,174.83,4,2,5,有,無,2621000,14992,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVPMLQKMHPFFDE66CA
三民區,房地(土地+建物),高雄市三民區十全一路54巷1~30號,62.0,商,,,1090313,土地1建物1車位0,全,二層,透天厝,住家用,磚造,0490508,65.83,4,2,1,有,無,5070000,77017,,0.0,0,含增建或未登記建物。;,RPUOMLQKMHPFFDE09CA
三民區,房地(土地+建物),高雄市三民區建國三路151~180號,3.22,商,,,1090310,土地6建物1車位0,十一層,十二層,套房(1房1廳1衛),,鋼筋混凝土造,0721105,19.52,1,1,1,有,有,1500000,76844,,0.0,0,有裝潢,RPVOMLQKMHPFFDE56CA
三民區,房地(土地+建物)+車位,高雄市三民區明吉路1~30號,22.74,住,,,1090326,土地1建物2車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830119,184.76,3,2,2,有,有,9100000,49256,坡道平面,0.0,0,,RPRNMLKLMHPFFDE18CA
三民區,房地(土地+建物),高雄市三民區建國三路481~510號,4.25,商,,,1090324,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0701210,43.16,1,1,1,有,有,1650000,38230,,0.0,0,,RPVOMLKLMHPFFDE68CA
三民區,房地(土地+建物),高雄市三民區天民路61~90號,82.9,住,,,1090308,土地1建物1車位0,全,四層,透天厝,,鋼筋混凝土造,0760221,212.37,5,2,3,有,無,12000000,56505,,0.0,0,含增建或未登記建物。;,RPOPMLMLMHPFFDE28CA
三民區,房地(土地+建物)+車位,高雄市三民區大順二路631~660號,11.06,住,,,1090310,土地1建物2車位1,十層，電梯樓梯間,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850325,125.66999999999999,3,2,2,有,無,5560000,44243,坡道平面,0.0,0,,RPVNMLNLMHPFFDE88CA
三民區,土地,鼎金段331~360地號,114.48,農,,,1090323,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2250080,19655,,0.0,0,,RPXOMLRJNHPFFDE86CA
三民區,土地,鼎金段331~360地號,30.34,農,,,1090323,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,593470,19561,,0.0,0,,RPOPMLRJNHPFFDE68CA
三民區,土地,鼎金段331~360地號,24.58,農,,,1090323,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,483400,19666,,0.0,0,,RPPPMLRJNHPFFDE78CA
楠梓區,房地(土地+建物),高雄市楠梓區藍昌路360巷31~60號,5.81,住,,,1090321,土地1建物1車位0,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870417,44.73,1,1,1,有,有,1500000,33535,,0.0,0,,RPQNMLOKMHPFFEE48CA
楠梓區,房地(土地+建物),高雄市楠梓區久昌街61~90號,26.73,住,,,1090310,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0701224,82.03,3,2,2,有,無,1800000,21943,,0.0,0,,RPUNMLOKMHPFFEE88CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區金富街91~120號,16.97,住,,,1070710,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1090108,110.89000000000001,2,2,2,有,有,4800000,46250,坡道機械,13.16,280000,,RPXOMLOKMHPFFEE66CA
楠梓區,房地(土地+建物),高雄市楠梓區中昌街13巷1~30號,118.99,住,,,1090205,土地2建物1車位0,全,五層,透天厝,見其它登記事項,見其它登記事項,1090115,269.31,3,3,5,有,無,17000000,63124,,0.0,0,,RPVPMLOKMHPFFEE56CA
左營區,房地(土地+建物),高雄市左營區和光街36巷31~60號,42.0,住,,,1090315,土地1建物1車位0,全,二層,透天厝,,加強磚造,0580410,70.38,2,1,2,有,無,2500000,35521,,0.0,0,房屋破舊需大整修才能居住,RPWPMLOKMHPFFEE66CA
三民區,房地(土地+建物),高雄市三民區河北二路61~90號,3.12,商,,,1090308,土地1建物1車位0,十層,十一層,套房(1房1廳1衛),,鋼筋混凝土造,0711015,27.14,0,0,0,無,有,1125000,41452,,0.0,0,,RPQNMLRJNHPFFDE68CA
楠梓區,房地(土地+建物),高雄市楠梓區興楠路355巷61~90號,1.78,商,,,1090331,土地1建物1車位0,九層,十三層,套房(1房1廳1衛),見其它登記事項,鋼筋混凝土造,0960604,15.01,1,1,1,有,有,650000,43304,,0.0,0,,RPXPMLKLMHPFFEE09CA
楠梓區,房地(土地+建物),高雄市楠梓區加昌路250巷17弄1~30號,57.0,商,,,1090318,土地1建物1車位0,全,二層,透天厝,見其它登記事項,加強磚造,0621123,86.2,4,1,1,有,無,2550000,29582,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTQMLKLMHPFFEE78CA
楠梓區,房地(土地+建物),高雄市楠梓區益群路9巷1~30號,38.79,住,,,1090308,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),見其它登記事項,見其它登記事項,0690626,98.73,3,2,2,有,無,4460000,45174,,0.0,0,重新整修,RPSOMLLLMHPFFEE58CA
楠梓區,房地(土地+建物),高雄市楠梓區青埔街36巷1~30號,71.0,住,,,1090224,土地1建物1車位0,全,二層,透天厝,,加強磚造,0630913,74.24,6,2,6,有,無,8800000,118534,,0.0,0,,RPPPMLLLMHPFFEE38CA
楠梓區,房地(土地+建物),高雄市楠梓區德賢路241~270號,9.2,住,,,1090308,土地1建物1車位0,十六層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850112,120.09,3,2,2,有,有,3790000,31560,,0.0,0,,RPXPMLLLMHPFFEE56CA
左營區,房地(土地+建物)+車位,高雄市左營區海景街481~510號,39.09,住,,,1090319,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991124,180.60000000000002,3,2,2,有,有,6100000,33776,坡道平面,0.0,0,,RPTPMLMLMHPFFEE88CA
楠梓區,房地(土地+建物),高雄市楠梓區德中路81巷55弄1~30號,67.0,住,,,1090312,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0820821,133.96,5,2,3,有,無,5500000,41057,,0.0,0,,RPWPMLMLMHPFFEE56CA
左營區,房地(土地+建物),高雄市左營區文強路31~60號,704.5,住,,,1090108,土地1建物1車位0,全,二層,透天厝,住商用,見使用執照,0920320,838.27,0,0,0,無,無,172620000,205924,,0.0,0,,RPRQMLNLMHPFFEE88CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區鳳楠路91~120號,18.19,住,,,1090307,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021028,154.92,3,2,2,有,有,6700000,43248,坡道平面,15.8,0,,RPPPMLOLMHPFFEE68CA
楠梓區,房地(土地+建物),高雄市楠梓區大學九街99巷1~30號,103.31,住,,,1090308,土地2建物1車位0,全,四層,透天厝,住家用,見其它登記事項,0930906,185.96,5,2,3,有,無,10680000,57432,,0.0,0,,RPUNMLRLMHPFFEE66CA
左營區,房地(土地+建物),高雄市左營區文才街121~150號,165.03,住,,,1090302,土地1建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,0970430,416.71,6,2,7,有,無,35600000,85431,,0.0,0,,RPUNMLTLMHPFFEE86CA
左營區,房地(土地+建物),高雄市左營區民族一路991~1020號,9.18,住,,,1090306,土地1建物1車位0,七層,十五層,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,1001202,86.47,2,2,1,有,有,5200000,60136,,0.0,0,,RPQOMLQJNHPFFEE78CA
左營區,房地(土地+建物)+車位,高雄市左營區政德路271~300號,46.01,住,,,1090120,土地1建物1車位2,二層,二十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1040730,388.49,3,2,3,有,有,23680000,59211,坡道平面,52.74,3800000,,RPSOMLSJNHPFFEE56CA
楠梓區,房地(土地+建物),高雄市楠梓區楠梓路269巷65弄31~60號,92.25,住,,,1090305,土地2建物1車位0,全,三層,透天厝,見其它登記事項,見其它登記事項,1080910,263.18,5,2,5,有,有,17000000,64595,,0.0,0,,RPWOMLLKNHPFFEE98CA
彌陀區,土地,安港段931~960地號,70.61,住,,,1090331,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,741510,10501,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPOOMLOKMHPFFFE48CA
岡山區,房地(土地+建物),高雄市岡山區竹圍西街31~60號,19.56,住,,,1090307,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830618,119.58,3,2,2,有,有,3800000,31778,,0.0,0,,RPSOMLOKMHPFFFE88CA
梓官區,土地,大舍段91~120地號,132.94,,一般農業區,農牧用地,1090325,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500000,3761,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPRPMLOKMHPFFFE88CA
岡山區,房地(土地+建物),高雄市岡山區岡山北路121~150號,64.75,住,,,1090327,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0680601,96.55,4,2,2,有,無,5700000,59037,,0.0,0,,RPXNMLPKMHPFFFE76CA
永安區,房地(土地+建物),高雄市永安區維新路光明七巷5弄1~30號,113.23,,一般農業區,甲種建築用地,1090225,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0821001,163.86,4,2,3,有,無,3100000,18919,,0.0,0,含增建或未登記建物。;,RPXNMLQKMHPFFFE86CA
永安區,土地,文興段541~570地號,2634.45,,一般農業區,農牧用地,1090312,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9100000,3454,,0.0,0,,RPVNMLPKMHPFFFE56CA
永安區,土地,舊港口段121~150地號,25.5,,一般農業區,養殖用地,1090407,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,60000,2353,,0.0,0,畸零地或有合併使用之交易。;,RPWNMLSLMHPFFFE07CA
岡山區,土地,劉厝段271~300地號,482.0,住,,,1090324,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,23400000,48548,,0.0,0,,RPTOMLTLMHPFFFE96CA
永安區,土地,舊港口段1~30地號,30850.0,,一般農業區,養殖用地,1090406,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,32000000,1037,,0.0,0,,RPUOMLTLMHPFFFE07CA
燕巢區,土地,海城段121~150地號,1894.65,農,,,1090114,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12694500,6700,,0.0,0,總價含地上農作物,RPXNMLQJNHPFFFE86CA
鳳山區,土地,文山段61~90地號,62.0,住,,,1090327,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5210000,84032,,0.0,0,,RPQOMLNKMHPFFGE68CA
鳳山區,房地(土地+建物),高雄市鳳山區五甲一路772巷1~30號,69.0,住,,,1090311,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0670612,76.8,3,2,2,有,無,8000000,104167,,0.0,0,親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;,RPXPMLNKMHPFFGE86CA
鳳山區,房地(土地+建物),高雄市鳳山區瑞興路422巷1~30號,21.87,住,,,1090309,土地1建物1車位0,一層，二層，騎樓,五層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0700925,72.38,3,2,2,有,無,3980000,54988,,0.0,0,,RPPNMLPKMHPFFGE68CA
鳳山區,房地(土地+建物)+車位,高雄市鳳山區八德路151~180號,20.0,住,,,1090307,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1050122,138.74,2,2,2,有,有,8650000,62347,坡道平面,16.73,0,,RPRNMLPKMHPFFGE88CA
鳳山區,房地(土地+建物),高雄市鳳山區林森路139巷31~60號,68.0,住,,,1090312,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0671205,88.92,0,0,0,無,無,6500000,73099,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPOMLPKMHPFFGE78CA
鳳山區,房地(土地+建物),高雄市鳳山區五甲二路451巷1弄1~30號,40.47,住,,,1090305,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0780624,161.06,10,0,10,有,無,2950000,18316,,0.0,0,含增建或未登記建物。;,RPXNMLQKMHPFFGE96CA
大樹區,建物,高雄市大樹區中興街17巷1~30號,0.0,,,,1090103,土地0建物1車位0,全,二層,透天厝,住家用,加強磚造,0671228,98.0,5,2,3,有,無,2200000,22449,,0.0,0,親友、員工或其他特殊關係間之交易。;三樓有加蓋,RPUPMLQKMHPFFGE86CA
鳳山區,房地(土地+建物)+車位,高雄市鳳山區瑞興路211~240號,24.55,住,,,1090324,土地2建物1車位1,三層,十層,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,1080408,157.74,3,2,1,有,有,9380000,59465,坡道平面,41.78,0,,RPUPMLRKMHPFFGE96CA
鳳山區,房地(土地+建物)+車位,高雄市鳳山區文鳳路61~90號,20.3,住,,,1090117,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,0980331,137.31,3,2,2,有,有,7200000,52436,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTNMLLLMHPFFGE78CA
鳳山區,房地(土地+建物),高雄市鳳山區華泰街141巷1~30號,31.72,住,,,1090320,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700427,106.44,2,2,2,有,無,3250000,30534,,0.0,0,,RPOOMLLLMHPFFGE38CA
鳳山區,房地(土地+建物)+車位,高雄市鳳山區北賢街31~60號,19.26,住,,,1090311,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1080827,104.22999999999999,2,1,1,有,有,5780000,55454,坡道平面,0.0,0,,RPOOMLRLMHPFFGE98CA
大樹區,房地(土地+建物),高雄市大樹區瓦厝街60巷1~30號,92.12,農,,,1090309,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0811103,152.76,4,2,3,有,無,4000000,26185,,0.0,0,含增建或未登記建物。;,RPRPMLPJNHPFFGE09CA
鳳山區,房地(土地+建物),高雄市鳳山區華山街121~150號,70.0,住,,,1090219,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土造,0670910,88.92,4,2,3,有,無,8000000,89969,,0.0,0,,RPXOMLMKNHPFFGE76CA
旗山區,土地,三和段1201~1230地號,685.77,,一般農業區,水利用地,1090320,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3929462,5730,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLOKMHPFFHE68CA
