鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
淡水區,房地(土地+建物),新北市淡水區淡金路79巷91~120號,13.66,住,,,1090320,土地1建物1車位0,七層，八層,八層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0990816,79.53999999999999,1,1,1,有,有,6500000,81720,,0.0,0,,RPVNMLLLNHPFFEF56EA
三重區,房地(土地+建物),新北市三重區興華街138巷1~30號,13.81,住,,,1090219,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660706,50.0,2,1,1,有,無,1888625,37773,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLNLMHPFFGF88EA
中和區,車位,新北市中和區自立路31~60號,3.86,住,,,1090311,土地0建物0車位1,一層，騎樓,十層,其他,商業用,鋼筋混凝土造,0831221,39.79,0,0,0,有,有,2000000,,坡道平面,39.79,2000000,,RPPNMLKLMHPFFHF68EA
永和區,房地(土地+建物)+車位,新北市永和區永和路一段151~180號,19.98,商,,,1090221,土地2建物1車位1,十一層,十五層,辦公商業大樓,見其他登記事項,見其他登記事項,0990603,239.64,3,2,2,有,有,34000000,155142,坡道平面,36.6,2500000,,RPPNMLLLMHPFFHF78EA
中和區,房地(土地+建物),新北市中和區秀朗路三段50巷12弄1~30號,34.59,住,,,1090215,土地1建物1車位0,二層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680929,96.93,3,1,2,有,無,9669000,99752,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPWOMLRJNHPFFHF47EA
新莊區,房地(土地+建物),新北市新莊區中信街67巷1~30號,31.07,住,,,1090306,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770426,96.27,3,2,2,有,無,6000000,62325,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPUQMLKLMHPFFBF88EA
五股區,房地(土地+建物)+車位,新北市五股區成泰路一段211~240號,27.89,住,,,1090307,土地1建物1車位1,十二層，十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810625,217.44,4,2,2,有,有,12800000,58867,坡道平面,0.0,0,,RPPOMLLLMHPFFBF28EA
五股區,土地,五股坑一段991~1020地號,239.16,其他,,,1090401,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3500000,14635,,0.0,0,地上有鐵皮屋，無稅藉,RPQOMLLLMHPFFBF38EA
淡水區,房地(土地+建物),新北市淡水區英專路151~180號,4.15,住,,,1090326,土地1建物1車位0,地下二層,十三層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0930603,31.97,1,1,1,有,有,2260000,70691,,0.0,0,含增建或未登記建物。;車位為無產權車位,RPQNMLLLNHPFFEF68EA
泰山區,土地,泰山段三小段571~600地號,129.66,住,,,1090316,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4500000,34706,,0.0,0,二親等間買賣,RPVPMLSLMHPFFBF07EA
