鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
中壢區,土地,大路段631~660地號,4.04,農,,,1090407,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,102340,25332,,0.0,0,,RPQQMLRKMHPFFBH09CA
中壢區,土地,大路段631~660地號,4.04,農,,,1090408,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,102340,25332,,0.0,0,,RPTQMLRKMHPFFBH76CA
桃園區,土地,福元段1~30地號,66.21,其他,,,1090218,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5374621,81175,,0.0,0,,RPQOMLOKNHPFFAH58CA
桃園區,土地,星見段361~390地號,85.74,其他,,,1090218,土地17建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3957393,46156,,0.0,0,,RPUOMLOKNHPFFAH98CA
桃園區,房地(土地+建物),桃園市桃園區龍泉六街61~90號,11.81,住,,,1090228,土地1建物1車位0,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880527,67.68,2,2,1,有,有,3500000,51714,,0.0,0,,RPPPMLQJNHPFFAH68CA
桃園區,房地(土地+建物),桃園市桃園區經國路271~300號,5.2,住,,,1090308,土地1建物1車位0,九層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870402,71.65,2,1,1,有,有,4400000,61410,,0.0,0,,RPRQMLRJNHPFFAH09CA
桃園區,房地(土地+建物)+車位,桃園市桃園區樹仁三街31~60號,28.73,住,,,1090214,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030910,170.82999999999998,3,2,2,有,有,10500000,61465,坡道平面,33.04,0,,RPXOMLOJNHPFFAH56CA
桃園區,房地(土地+建物)+車位,桃園市桃園區藝文一街61~90號,18.04,商,,,1090120,土地1建物1車位1,七層,二十七層,其他,見其他登記事項,鋼骨鋼筋混凝土造,1090106,213.3,0,0,0,無,有,24000000,119291,坡道平面,27.2,1800000,,RPTPMLOJNHPFFAH88CA
桃園區,房地(土地+建物)+車位,桃園市桃園區藝文一街31~60號,21.64,商,,,1081121,土地1建物1車位1,八層,二十七層,其他,見其他登記事項,鋼骨鋼筋混凝土造,1090106,250.64,0,0,0,無,有,29670000,123389,坡道平面,27.2,2100000,,RPUPMLOJNHPFFAH98CA
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路331~360號,24.69,住,,,1090318,土地1建物1車位1,九層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071011,169.86,3,2,2,有,有,13100000,83827,坡道平面,31.48,1500000,,RPSNMLOJNHPFFAH58CA
